worker_id,hw_cpu_arch,hw_cpu_mhz,hw_num_cpus,hw_page_sz,hw_ram_sz,check,preset,extreme,sparse,size,time
80,x86_64,3401,8,4096,8096712,crc32,-5,,,12260,11.64
80,x86_64,3401,8,4096,8096712,crc32,-6,#NAME?,#NAME?,11992,30.54
80,x86_64,3401,8,4096,8096712,crc32,-6,#NAME?,,11992,29.48
80,x86_64,3401,8,4096,8096712,crc32,-6,,#NAME?,12124,14.59
80,x86_64,3401,8,4096,8096712,crc32,-6,,,12124,14.68
80,x86_64,3401,8,4096,8096712,crc32,-7,#NAME?,#NAME?,11972,30.29
80,x86_64,3401,8,4096,8096712,crc32,-7,#NAME?,,11972,30.44
80,x86_64,3401,8,4096,8096712,none,-1,,,13320,2.98
80,x86_64,3401,8,4096,8096712,crc32,-7,,#NAME?,12104,15.7
80,x86_64,3401,8,4096,8096712,crc32,-7,,,12104,14.9
80,x86_64,3401,8,4096,8096712,crc32,-8,#NAME?,#NAME?,11972,30.32
80,x86_64,3401,8,4096,8096712,crc32,-8,#NAME?,,11972,30.27
80,x86_64,3401,8,4096,8096712,crc32,-8,,#NAME?,12104,15.61
80,x86_64,3401,8,4096,8096712,crc32,-8,,,12104,15.6
80,x86_64,3401,8,4096,8096712,crc32,-9,#NAME?,#NAME?,11972,30.36
80,x86_64,3401,8,4096,8096712,crc32,-9,#NAME?,,11972,30.35
80,x86_64,3401,8,4096,8096712,crc32,-9,,#NAME?,12104,15.65
80,x86_64,3401,8,4096,8096712,crc32,-9,,,12104,14.88
80,x86_64,3401,8,4096,8096712,none,-2,#NAME?,#NAME?,12040,27.88
80,x86_64,3401,8,4096,8096712,crc64,0,#NAME?,#NAME?,12348,22.69
80,x86_64,3401,8,4096,8096712,crc64,0,#NAME?,,12348,23.67
80,x86_64,3401,8,4096,8096712,crc64,0,,#NAME?,13808,2.54
80,x86_64,3401,8,4096,8096712,crc64,0,,,13808,2.54
80,x86_64,3401,8,4096,8096712,crc64,-1,#NAME?,#NAME?,12108,25.08
80,x86_64,3401,8,4096,8096712,crc64,-1,#NAME?,,12108,25.14
80,x86_64,3401,8,4096,8096712,crc64,-1,,#NAME?,13320,3.02
80,x86_64,3401,8,4096,8096712,crc64,-1,,,13320,3.04
80,x86_64,3401,8,4096,8096712,crc64,-2,#NAME?,#NAME?,12040,26.83
80,x86_64,3401,8,4096,8096712,crc64,-2,#NAME?,,12040,26.87
80,x86_64,3401,8,4096,8096712,none,-2,#NAME?,,12040,26.8
80,x86_64,3401,8,4096,8096712,crc64,-2,,#NAME?,13132,4.27
80,x86_64,3401,8,4096,8096712,crc64,-2,,,13132,4.23
80,x86_64,3401,8,4096,8096712,crc64,-3,#NAME?,#NAME?,12008,26.62
80,x86_64,3401,8,4096,8096712,crc64,-3,#NAME?,,12008,26.53
80,x86_64,3401,8,4096,8096712,crc64,-3,,#NAME?,13040,5.58
80,x86_64,3401,8,4096,8096712,crc64,-3,,,13040,5.57
80,x86_64,3401,8,4096,8096712,crc64,-4,#NAME?,#NAME?,12004,28.23
80,x86_64,3401,8,4096,8096712,crc64,-4,#NAME?,,12004,28.18
80,x86_64,3401,8,4096,8096712,crc64,-4,,#NAME?,12560,9.76
80,x86_64,3401,8,4096,8096712,crc64,-4,,,12560,9.11
81,x86_64,2411,16,4096,32965280,none,0,#NAME?,#NAME?,12344,42.14
81,x86_64,2411,16,4096,32965280,none,0,#NAME?,,12344,42.27
81,x86_64,2411,16,4096,32965280,none,-2,,#NAME?,13128,8.56
81,x86_64,2411,16,4096,32965280,crc64,-5,#NAME?,#NAME?,11976,53.63
81,x86_64,2411,16,4096,32965280,crc64,-5,#NAME?,,11976,53.83
81,x86_64,2411,16,4096,32965280,crc64,-5,,#NAME?,12240,22.5
81,x86_64,2411,16,4096,32965280,crc64,-5,,,12240,22.59
81,x86_64,2411,16,4096,32965280,crc64,-6,#NAME?,#NAME?,11976,57.41
81,x86_64,2411,16,4096,32965280,crc64,-6,#NAME?,,11976,57.38
81,x86_64,2411,16,4096,32965280,crc64,-6,,#NAME?,12108,28.51
81,x86_64,2411,16,4096,32965280,crc64,-6,,,12108,28.54
81,x86_64,2411,16,4096,32965280,crc64,-7,#NAME?,#NAME?,11968,58.74
81,x86_64,2411,16,4096,32965280,crc64,-7,#NAME?,,11968,58.88
81,x86_64,2411,16,4096,32965280,none,-2,,,13128,8.55
81,x86_64,2411,16,4096,32965280,crc64,-7,,#NAME?,12104,28.95
81,x86_64,2411,16,4096,32965280,crc64,-7,,,12104,28.98
81,x86_64,2411,16,4096,32965280,crc64,-8,#NAME?,#NAME?,11964,58.85
81,x86_64,2411,16,4096,32965280,crc64,-8,#NAME?,,11964,58.86
81,x86_64,2411,16,4096,32965280,crc64,-8,,#NAME?,12100,28.95
81,x86_64,2411,16,4096,32965280,crc64,-8,,,12100,29.02
81,x86_64,2411,16,4096,32965280,crc64,-9,#NAME?,#NAME?,11964,59.33
81,x86_64,2411,16,4096,32965280,crc64,-9,#NAME?,,11964,59.2
81,x86_64,2411,16,4096,32965280,crc64,-9,,#NAME?,12100,29.08
81,x86_64,2411,16,4096,32965280,crc64,-9,,,12100,29.1
81,x86_64,2411,16,4096,32965280,none,-3,#NAME?,#NAME?,11988,51.66
81,x86_64,2411,16,4096,32965280,sha256,0,#NAME?,#NAME?,12344,42.69
81,x86_64,2411,16,4096,32965280,sha256,0,#NAME?,,12344,42.65
81,x86_64,2411,16,4096,32965280,sha256,0,,#NAME?,13808,4.96
81,x86_64,2411,16,4096,32965280,sha256,0,,,13808,4.97
81,x86_64,2411,16,4096,32965280,sha256,-1,#NAME?,#NAME?,12104,49.18
81,x86_64,2411,16,4096,32965280,sha256,-1,#NAME?,,12104,48.88
81,x86_64,2411,16,4096,32965280,sha256,-1,,#NAME?,13316,6.47
81,x86_64,2411,16,4096,32965280,sha256,-1,,,13316,6.52
81,x86_64,2411,16,4096,32965280,sha256,-2,#NAME?,#NAME?,12032,52.75
81,x86_64,2411,16,4096,32965280,sha256,-2,#NAME?,,12032,52.73
81,x86_64,2411,16,4096,32965280,none,-3,#NAME?,,11988,50.88
81,x86_64,2411,16,4096,32965280,sha256,-2,,#NAME?,13128,9.06
81,x86_64,2411,16,4096,32965280,sha256,-2,,,13128,9.08
81,x86_64,2411,16,4096,32965280,sha256,-3,#NAME?,#NAME?,11988,52.36
81,x86_64,2411,16,4096,32965280,sha256,-3,#NAME?,,11988,52.49
81,x86_64,2411,16,4096,32965280,sha256,-3,,#NAME?,13036,12.02
81,x86_64,2411,16,4096,32965280,sha256,-3,,,13036,11.43
81,x86_64,2411,16,4096,32965280,sha256,-4,#NAME?,#NAME?,11988,54.53
81,x86_64,2411,16,4096,32965280,sha256,-4,#NAME?,,11988,54.76
81,x86_64,2411,16,4096,32965280,sha256,-4,,#NAME?,12548,17.66
81,x86_64,2411,16,4096,32965280,sha256,-4,,,12548,17.62
81,x86_64,2411,16,4096,32965280,none,-3,,#NAME?,13036,10.91
81,x86_64,2411,16,4096,32965280,sha256,-5,#NAME?,#NAME?,11976,53.02
81,x86_64,2411,16,4096,32965280,sha256,-5,#NAME?,,11976,52.97
81,x86_64,2411,16,4096,32965280,sha256,-5,,#NAME?,12240,22.3
81,x86_64,2411,16,4096,32965280,sha256,-5,,,12240,22.3
81,x86_64,2411,16,4096,32965280,sha256,-6,#NAME?,#NAME?,11976,56.85
81,x86_64,2411,16,4096,32965280,sha256,-6,#NAME?,,11976,56.87
81,x86_64,2411,16,4096,32965280,sha256,-6,,#NAME?,12108,28.15
81,x86_64,2411,16,4096,32965280,sha256,-6,,,12108,28.28
81,x86_64,2411,16,4096,32965280,sha256,-7,#NAME?,#NAME?,11968,58.3
81,x86_64,2411,16,4096,32965280,sha256,-7,#NAME?,,11968,58.34
81,x86_64,2411,16,4096,32965280,none,-3,,,13036,10.89
81,x86_64,2411,16,4096,32965280,sha256,-7,,#NAME?,12104,28.59
81,x86_64,2411,16,4096,32965280,sha256,-7,,,12104,28.67
81,x86_64,2411,16,4096,32965280,sha256,-8,#NAME?,#NAME?,11964,58.33
81,x86_64,2411,16,4096,32965280,sha256,-8,#NAME?,,11964,58.32
81,x86_64,2411,16,4096,32965280,sha256,-8,,#NAME?,12100,28.69
81,x86_64,2411,16,4096,32965280,sha256,-8,,,12100,28.65
81,x86_64,2411,16,4096,32965280,sha256,-9,#NAME?,#NAME?,11964,58.48
81,x86_64,2411,16,4096,32965280,sha256,-9,#NAME?,,11964,58.61
81,x86_64,2411,16,4096,32965280,sha256,-9,,#NAME?,12100,28.91
81,x86_64,2411,16,4096,32965280,sha256,-9,,,12100,28.82
81,x86_64,2411,16,4096,32965280,none,-4,#NAME?,#NAME?,11988,54.08
81,x86_64,2411,16,4096,32965280,none,-4,#NAME?,,11988,56.53
81,x86_64,2411,16,4096,32965280,none,-4,,#NAME?,12548,18.79
81,x86_64,2411,16,4096,32965280,none,-4,,,12548,18.79
81,x86_64,2411,16,4096,32965280,none,0,,#NAME?,13808,4.5
81,x86_64,2411,16,4096,32965280,none,-5,#NAME?,#NAME?,11976,55.22
81,x86_64,2411,16,4096,32965280,none,-5,#NAME?,,11976,55.19
81,x86_64,2411,16,4096,32965280,none,-5,,#NAME?,12240,23.64
81,x86_64,2411,16,4096,32965280,none,-5,,,12240,23.66
81,x86_64,2411,16,4096,32965280,none,-6,#NAME?,#NAME?,11976,59.06
81,x86_64,2411,16,4096,32965280,none,-6,#NAME?,,11976,59.14
81,x86_64,2411,16,4096,32965280,none,-6,,#NAME?,12108,29.77
81,x86_64,2411,16,4096,32965280,none,-6,,,12108,29.89
81,x86_64,2411,16,4096,32965280,none,-7,#NAME?,#NAME?,11968,60.74
81,x86_64,2411,16,4096,32965280,none,-7,#NAME?,,11968,60.59
81,x86_64,2411,16,4096,32965280,none,0,,,13808,4.43
81,x86_64,2411,16,4096,32965280,none,-7,,#NAME?,12104,30.27
81,x86_64,2411,16,4096,32965280,none,-7,,,12104,30.27
81,x86_64,2411,16,4096,32965280,none,-8,#NAME?,#NAME?,11964,58.91
81,x86_64,2411,16,4096,32965280,none,-8,#NAME?,,11964,58.87
81,x86_64,2411,16,4096,32965280,none,-8,,#NAME?,12100,28.93
81,x86_64,2411,16,4096,32965280,none,-8,,,12100,28.98
81,x86_64,2411,16,4096,32965280,none,-9,#NAME?,#NAME?,11964,58.97
81,x86_64,2411,16,4096,32965280,none,-9,#NAME?,,11964,59.24
81,x86_64,2411,16,4096,32965280,none,-9,,#NAME?,12100,28.98
81,x86_64,2411,16,4096,32965280,none,-9,,,12100,29.05
81,x86_64,2411,16,4096,32965280,none,-1,#NAME?,#NAME?,12104,48.75
81,x86_64,2411,16,4096,32965280,crc32,0,#NAME?,#NAME?,12344,42.25
81,x86_64,2411,16,4096,32965280,crc32,0,#NAME?,,12344,42.31
81,x86_64,2411,16,4096,32965280,crc32,0,,#NAME?,13808,4.5
81,x86_64,2411,16,4096,32965280,crc32,0,,,13808,4.48
81,x86_64,2411,16,4096,32965280,crc32,-1,#NAME?,#NAME?,12104,48.79
81,x86_64,2411,16,4096,32965280,crc32,-1,#NAME?,,12104,48.58
81,x86_64,2411,16,4096,32965280,crc32,-1,,#NAME?,13316,6.01
81,x86_64,2411,16,4096,32965280,crc32,-1,,,13316,6.04
81,x86_64,2411,16,4096,32965280,crc32,-2,#NAME?,#NAME?,12032,52.12
81,x86_64,2411,16,4096,32965280,crc32,-2,#NAME?,,12032,52.12
81,x86_64,2411,16,4096,32965280,none,-1,#NAME?,,12104,48.15
81,x86_64,2411,16,4096,32965280,crc32,-2,,#NAME?,13128,8.61
81,x86_64,2411,16,4096,32965280,crc32,-2,,,13128,8.19
81,x86_64,2411,16,4096,32965280,crc32,-3,#NAME?,#NAME?,11988,50.94
81,x86_64,2411,16,4096,32965280,crc32,-3,#NAME?,,11988,50.86
81,x86_64,2411,16,4096,32965280,crc32,-3,,#NAME?,13036,10.97
81,x86_64,2411,16,4096,32965280,crc32,-3,,,13036,10.97
81,x86_64,2411,16,4096,32965280,crc32,-4,#NAME?,#NAME?,11988,54.27
81,x86_64,2411,16,4096,32965280,crc32,-4,#NAME?,,11988,54.04
81,x86_64,2411,16,4096,32965280,crc32,-4,,#NAME?,12548,17.19
81,x86_64,2411,16,4096,32965280,crc32,-4,,,12548,17.17
81,x86_64,2411,16,4096,32965280,none,-1,,#NAME?,13316,6.17
81,x86_64,2411,16,4096,32965280,crc32,-5,#NAME?,#NAME?,11976,52.56
81,x86_64,2411,16,4096,32965280,crc32,-5,#NAME?,,11976,52.51
81,x86_64,2411,16,4096,32965280,crc32,-5,,#NAME?,12240,21.77
81,x86_64,2411,16,4096,32965280,crc32,-5,,,12240,23.7
81,x86_64,2411,16,4096,32965280,crc32,-6,#NAME?,#NAME?,11976,59.47
81,x86_64,2411,16,4096,32965280,crc32,-6,#NAME?,,11976,58.99
81,x86_64,2411,16,4096,32965280,crc32,-6,,#NAME?,12108,29.82
81,x86_64,2411,16,4096,32965280,crc32,-6,,,12108,29.87
81,x86_64,2411,16,4096,32965280,crc32,-7,#NAME?,#NAME?,11968,60.59
81,x86_64,2411,16,4096,32965280,crc32,-7,#NAME?,,11968,60.79
81,x86_64,2411,16,4096,32965280,none,-1,,,13316,6.22
81,x86_64,2411,16,4096,32965280,crc32,-7,,#NAME?,12104,30.4
81,x86_64,2411,16,4096,32965280,crc32,-7,,,12104,30.31
81,x86_64,2411,16,4096,32965280,crc32,-8,#NAME?,#NAME?,11964,60.81
81,x86_64,2411,16,4096,32965280,crc32,-8,#NAME?,,11964,60.73
81,x86_64,2411,16,4096,32965280,crc32,-8,,#NAME?,12100,30.35
81,x86_64,2411,16,4096,32965280,crc32,-8,,,12100,30.23
81,x86_64,2411,16,4096,32965280,crc32,-9,#NAME?,#NAME?,11964,60.85
81,x86_64,2411,16,4096,32965280,crc32,-9,#NAME?,,11964,60.99
81,x86_64,2411,16,4096,32965280,crc32,-9,,#NAME?,12100,30.39
81,x86_64,2411,16,4096,32965280,crc32,-9,,,12100,30.4
81,x86_64,2411,16,4096,32965280,none,-2,#NAME?,#NAME?,12032,53.54
81,x86_64,2411,16,4096,32965280,crc64,0,#NAME?,#NAME?,12344,42.04
81,x86_64,2411,16,4096,32965280,crc64,0,#NAME?,,12344,42.1
81,x86_64,2411,16,4096,32965280,crc64,0,,#NAME?,13808,4.52
81,x86_64,2411,16,4096,32965280,crc64,0,,,13808,4.52
81,x86_64,2411,16,4096,32965280,crc64,-1,#NAME?,#NAME?,12104,49.38
81,x86_64,2411,16,4096,32965280,crc64,-1,#NAME?,,12104,49.17
81,x86_64,2411,16,4096,32965280,crc64,-1,,#NAME?,13316,6.26
81,x86_64,2411,16,4096,32965280,crc64,-1,,,13316,6.29
81,x86_64,2411,16,4096,32965280,crc64,-2,#NAME?,#NAME?,12032,53.44
81,x86_64,2411,16,4096,32965280,crc64,-2,#NAME?,,12032,53.46
81,x86_64,2411,16,4096,32965280,none,-2,#NAME?,,12032,52.12
81,x86_64,2411,16,4096,32965280,crc64,-2,,#NAME?,13128,9.26
81,x86_64,2411,16,4096,32965280,crc64,-2,,,13128,9.28
81,x86_64,2411,16,4096,32965280,crc64,-3,#NAME?,#NAME?,11988,51.76
81,x86_64,2411,16,4096,32965280,crc64,-3,#NAME?,,11988,51.76
81,x86_64,2411,16,4096,32965280,crc64,-3,,#NAME?,13036,11.57
81,x86_64,2411,16,4096,32965280,crc64,-3,,,13036,11.58
81,x86_64,2411,16,4096,32965280,crc64,-4,#NAME?,#NAME?,11988,55.22
81,x86_64,2411,16,4096,32965280,crc64,-4,#NAME?,,11988,54.93
81,x86_64,2411,16,4096,32965280,crc64,-4,,#NAME?,12548,17.88
81,x86_64,2411,16,4096,32965280,crc64,-4,,,12548,17.84
81,x86_64,2411,16,4096,32965280,none,0,#NAME?,#NAME?,12348,42.14
81,x86_64,2411,16,4096,32965280,none,0,#NAME?,,12348,42
81,x86_64,2411,16,4096,32965280,none,-2,,#NAME?,13128,9
81,x86_64,2411,16,4096,32965280,crc64,-5,#NAME?,#NAME?,11996,54.02
81,x86_64,2411,16,4096,32965280,crc64,-5,#NAME?,,11996,54.09
81,x86_64,2411,16,4096,32965280,crc64,-5,,#NAME?,12256,22.44
81,x86_64,2411,16,4096,32965280,crc64,-5,,,12256,22.52
81,x86_64,2411,16,4096,32965280,crc64,-6,#NAME?,#NAME?,11992,57.96
81,x86_64,2411,16,4096,32965280,crc64,-6,#NAME?,,11992,58.27
81,x86_64,2411,16,4096,32965280,crc64,-6,,#NAME?,12124,28.57
81,x86_64,2411,16,4096,32965280,crc64,-6,,,12124,28.54
81,x86_64,2411,16,4096,32965280,crc64,-7,#NAME?,#NAME?,11984,59.33
81,x86_64,2411,16,4096,32965280,crc64,-7,#NAME?,,11984,59.59
81,x86_64,2411,16,4096,32965280,none,-2,,,13128,9.01
81,x86_64,2411,16,4096,32965280,crc64,-7,,#NAME?,12120,28.93
81,x86_64,2411,16,4096,32965280,crc64,-7,,,12120,28.94
81,x86_64,2411,16,4096,32965280,crc64,-8,#NAME?,#NAME?,11984,59.91
81,x86_64,2411,16,4096,32965280,crc64,-8,#NAME?,,11984,59.55
81,x86_64,2411,16,4096,32965280,crc64,-8,,#NAME?,12120,29.18
81,x86_64,2411,16,4096,32965280,crc64,-8,,,12120,29.19
81,x86_64,2411,16,4096,32965280,crc64,-9,#NAME?,#NAME?,11976,60.91
81,x86_64,2411,16,4096,32965280,crc64,-9,#NAME?,,11976,60.74
81,x86_64,2411,16,4096,32965280,crc64,-9,,#NAME?,12108,30.33
81,x86_64,2411,16,4096,32965280,crc64,-9,,,12108,30.29
81,x86_64,2411,16,4096,32965280,none,-3,#NAME?,#NAME?,12004,52.2
81,x86_64,2411,16,4096,32965280,sha256,0,#NAME?,#NAME?,12348,42.44
81,x86_64,2411,16,4096,32965280,sha256,0,#NAME?,,12348,42.43
81,x86_64,2411,16,4096,32965280,sha256,0,,#NAME?,13812,4.99
81,x86_64,2411,16,4096,32965280,sha256,0,,,13812,4.98
81,x86_64,2411,16,4096,32965280,sha256,-1,#NAME?,#NAME?,12108,49.43
81,x86_64,2411,16,4096,32965280,sha256,-1,#NAME?,,12108,49.44
81,x86_64,2411,16,4096,32965280,sha256,-1,,#NAME?,13320,6.69
81,x86_64,2411,16,4096,32965280,sha256,-1,,,13320,6.7
81,x86_64,2411,16,4096,32965280,sha256,-2,#NAME?,#NAME?,12040,53.6
81,x86_64,2411,16,4096,32965280,sha256,-2,#NAME?,,12040,53.62
81,x86_64,2411,16,4096,32965280,none,-3,#NAME?,,12004,50.32
81,x86_64,2411,16,4096,32965280,sha256,-2,,#NAME?,13128,9.54
81,x86_64,2411,16,4096,32965280,sha256,-2,,,13128,9.52
81,x86_64,2411,16,4096,32965280,sha256,-3,#NAME?,#NAME?,12004,52.99
81,x86_64,2411,16,4096,32965280,sha256,-3,#NAME?,,12004,52.77
81,x86_64,2411,16,4096,32965280,sha256,-3,,#NAME?,13036,12.2
81,x86_64,2411,16,4096,32965280,sha256,-3,,,13036,12.17
81,x86_64,2411,16,4096,32965280,sha256,-4,#NAME?,#NAME?,12004,55.93
81,x86_64,2411,16,4096,32965280,sha256,-4,#NAME?,,12004,55.93
81,x86_64,2411,16,4096,32965280,sha256,-4,,#NAME?,12560,17
81,x86_64,2411,16,4096,32965280,sha256,-4,,,12560,17
81,x86_64,2411,16,4096,32965280,none,-3,,#NAME?,13036,10.8
81,x86_64,2411,16,4096,32965280,sha256,-5,#NAME?,#NAME?,11996,51.95
81,x86_64,2411,16,4096,32965280,sha256,-5,#NAME?,,11996,52.11
81,x86_64,2411,16,4096,32965280,sha256,-5,,#NAME?,12256,21.27
81,x86_64,2411,16,4096,32965280,sha256,-5,,,12256,21.41
81,x86_64,2411,16,4096,32965280,sha256,-6,#NAME?,#NAME?,11992,55.92
81,x86_64,2411,16,4096,32965280,sha256,-6,#NAME?,,11992,56.88
81,x86_64,2411,16,4096,32965280,sha256,-6,,#NAME?,12124,27.87
81,x86_64,2411,16,4096,32965280,sha256,-6,,,12124,27.98
81,x86_64,2411,16,4096,32965280,sha256,-7,#NAME?,#NAME?,11984,58.15
81,x86_64,2411,16,4096,32965280,sha256,-7,#NAME?,,11984,58.14
81,x86_64,2411,16,4096,32965280,none,-3,,,13036,10.8
81,x86_64,2411,16,4096,32965280,sha256,-7,,#NAME?,12120,28.38
81,x86_64,2411,16,4096,32965280,sha256,-7,,,12120,28.33
81,x86_64,2411,16,4096,32965280,sha256,-8,#NAME?,#NAME?,11984,58.42
81,x86_64,2411,16,4096,32965280,sha256,-8,#NAME?,,11984,58.7
81,x86_64,2411,16,4096,32965280,sha256,-8,,#NAME?,12120,28.56
81,x86_64,2411,16,4096,32965280,sha256,-8,,,12120,28.54
81,x86_64,2411,16,4096,32965280,sha256,-9,#NAME?,#NAME?,11976,59.7
81,x86_64,2411,16,4096,32965280,sha256,-9,#NAME?,,11976,59.62
81,x86_64,2411,16,4096,32965280,sha256,-9,,#NAME?,12108,29.52
81,x86_64,2411,16,4096,32965280,sha256,-9,,,12108,29.57
81,x86_64,2411,16,4096,32965280,none,-4,#NAME?,#NAME?,12004,54.31
81,x86_64,2411,16,4096,32965280,none,-4,#NAME?,,12004,54.11
81,x86_64,2411,16,4096,32965280,none,-4,,#NAME?,12560,17.09
81,x86_64,2411,16,4096,32965280,none,-4,,,12560,17.06
81,x86_64,2411,16,4096,32965280,none,0,,#NAME?,13812,4.45
81,x86_64,2411,16,4096,32965280,none,-5,#NAME?,#NAME?,11996,52.51
81,x86_64,2411,16,4096,32965280,none,-5,#NAME?,,11996,52.25
81,x86_64,2411,16,4096,32965280,none,-5,,#NAME?,12256,21.45
81,x86_64,2411,16,4096,32965280,none,-5,,,12256,21.53
81,x86_64,2411,16,4096,32965280,none,-6,#NAME?,#NAME?,11992,56.5
81,x86_64,2411,16,4096,32965280,none,-6,#NAME?,,11992,56.47
81,x86_64,2411,16,4096,32965280,none,-6,,#NAME?,12124,27.42
81,x86_64,2411,16,4096,32965280,none,-6,,,12124,27.36
81,x86_64,2411,16,4096,32965280,none,-7,#NAME?,#NAME?,11984,57.7
81,x86_64,2411,16,4096,32965280,none,-7,#NAME?,,11984,57.72
81,x86_64,2411,16,4096,32965280,none,0,,,13812,4.44
81,x86_64,2411,16,4096,32965280,none,-7,,#NAME?,12120,27.77
81,x86_64,2411,16,4096,32965280,none,-7,,,12120,27.82
81,x86_64,2411,16,4096,32965280,none,-8,#NAME?,#NAME?,11984,57.88
81,x86_64,2411,16,4096,32965280,none,-8,#NAME?,,11984,58.08
81,x86_64,2411,16,4096,32965280,none,-8,,#NAME?,12120,27.96
81,x86_64,2411,16,4096,32965280,none,-8,,,12120,28.03
81,x86_64,2411,16,4096,32965280,none,-9,#NAME?,#NAME?,11976,58.99
81,x86_64,2411,16,4096,32965280,none,-9,#NAME?,,11976,58.94
81,x86_64,2411,16,4096,32965280,none,-9,,#NAME?,12108,29.04
81,x86_64,2411,16,4096,32965280,none,-9,,,12108,29.05
81,x86_64,2411,16,4096,32965280,none,-1,#NAME?,#NAME?,12108,48.32
81,x86_64,2411,16,4096,32965280,crc32,0,#NAME?,#NAME?,12348,42.07
81,x86_64,2411,16,4096,32965280,crc32,0,#NAME?,,12348,42.1
81,x86_64,2411,16,4096,32965280,crc32,0,,#NAME?,13812,4.48
81,x86_64,2411,16,4096,32965280,crc32,0,,,13812,4.47
81,x86_64,2411,16,4096,32965280,crc32,-1,#NAME?,#NAME?,12108,48.56
81,x86_64,2411,16,4096,32965280,crc32,-1,#NAME?,,12108,48.52
81,x86_64,2411,16,4096,32965280,crc32,-1,,#NAME?,13320,6
81,x86_64,2411,16,4096,32965280,crc32,-1,,,13320,6
81,x86_64,2411,16,4096,32965280,crc32,-2,#NAME?,#NAME?,12040,52
81,x86_64,2411,16,4096,32965280,crc32,-2,#NAME?,,12040,51.81
81,x86_64,2411,16,4096,32965280,none,-1,#NAME?,,12108,48.37
81,x86_64,2411,16,4096,32965280,crc32,-2,,#NAME?,13128,8.44
81,x86_64,2411,16,4096,32965280,crc32,-2,,,13128,8.43
81,x86_64,2411,16,4096,32965280,crc32,-3,#NAME?,#NAME?,12004,51
81,x86_64,2411,16,4096,32965280,crc32,-3,#NAME?,,12004,51.01
81,x86_64,2411,16,4096,32965280,crc32,-3,,#NAME?,13036,10.86
81,x86_64,2411,16,4096,32965280,crc32,-3,,,13036,10.84
81,x86_64,2411,16,4096,32965280,crc32,-4,#NAME?,#NAME?,12004,54.33
81,x86_64,2411,16,4096,32965280,crc32,-4,#NAME?,,12004,54.33
81,x86_64,2411,16,4096,32965280,crc32,-4,,#NAME?,12560,17.08
81,x86_64,2411,16,4096,32965280,crc32,-4,,,12560,17.13
81,x86_64,2411,16,4096,32965280,none,-1,,#NAME?,13320,5.96
81,x86_64,2411,16,4096,32965280,crc32,-5,#NAME?,#NAME?,11996,52.76
81,x86_64,2411,16,4096,32965280,crc32,-5,#NAME?,,11996,52.59
81,x86_64,2411,16,4096,32965280,crc32,-5,,#NAME?,12256,21.41
81,x86_64,2411,16,4096,32965280,crc32,-5,,,12256,21.46
81,x86_64,2411,16,4096,32965280,crc32,-6,#NAME?,#NAME?,11992,56.59
81,x86_64,2411,16,4096,32965280,crc32,-6,#NAME?,,11992,56.29
81,x86_64,2411,16,4096,32965280,crc32,-6,,#NAME?,12124,27.41
81,x86_64,2411,16,4096,32965280,crc32,-6,,,12124,27.46
81,x86_64,2411,16,4096,32965280,crc32,-7,#NAME?,#NAME?,11984,56.63
81,x86_64,2411,16,4096,32965280,crc32,-7,#NAME?,,11984,56.84
81,x86_64,2411,16,4096,32965280,none,-1,,,13320,5.98
81,x86_64,2411,16,4096,32965280,crc32,-7,,#NAME?,12120,27.77
81,x86_64,2411,16,4096,32965280,crc32,-7,,,12120,27.75
81,x86_64,2411,16,4096,32965280,crc32,-8,#NAME?,#NAME?,11984,57.86
81,x86_64,2411,16,4096,32965280,crc32,-8,#NAME?,,11984,57.95
81,x86_64,2411,16,4096,32965280,crc32,-8,,#NAME?,12120,28
81,x86_64,2411,16,4096,32965280,crc32,-8,,,12120,28.08
81,x86_64,2411,16,4096,32965280,crc32,-9,#NAME?,#NAME?,11976,59.02
81,x86_64,2411,16,4096,32965280,crc32,-9,#NAME?,,11976,58.96
81,x86_64,2411,16,4096,32965280,crc32,-9,,#NAME?,12108,29.08
81,x86_64,2411,16,4096,32965280,crc32,-9,,,12108,29.2
81,x86_64,2411,16,4096,32965280,none,-2,#NAME?,#NAME?,12040,52.8
81,x86_64,2411,16,4096,32965280,crc64,0,#NAME?,#NAME?,12348,42.33
81,x86_64,2411,16,4096,32965280,crc64,0,#NAME?,,12348,42.31
81,x86_64,2411,16,4096,32965280,crc64,0,,#NAME?,13812,4.51
81,x86_64,2411,16,4096,32965280,crc64,0,,,13812,4.51
81,x86_64,2411,16,4096,32965280,crc64,-1,#NAME?,#NAME?,12108,48.55
81,x86_64,2411,16,4096,32965280,crc64,-1,#NAME?,,12108,48.43
81,x86_64,2411,16,4096,32965280,crc64,-1,,#NAME?,13320,6.06
81,x86_64,2411,16,4096,32965280,crc64,-1,,,13320,6.04
81,x86_64,2411,16,4096,32965280,crc64,-2,#NAME?,#NAME?,12040,51.82
81,x86_64,2411,16,4096,32965280,crc64,-2,#NAME?,,12040,51.93
81,x86_64,2411,16,4096,32965280,none,-2,#NAME?,,12040,52.86
81,x86_64,2411,16,4096,32965280,crc64,-2,,#NAME?,13128,9.09
81,x86_64,2411,16,4096,32965280,crc64,-2,,,13128,9.09
81,x86_64,2411,16,4096,32965280,crc64,-3,#NAME?,#NAME?,12004,52.21
